"price","host_is_superhost","neighborhood","latitude","longitude","property_type","accommodates","bedrooms","beds","cleaning_fee","minimum_nights","availability_365","review_scores_rating","cancellation_policy"
99,"True","Manhattan",40.81986,-73.94414,"House",5,2,3,200,2,42,97,"moderate"
46,"False","Brooklyn",40.61193,-73.96259,"House",2,1,1,20,3,179,97,"strict"
120,"False","Manhattan",40.81083,-73.95188,"Appartment",2,1,2,0,2,0,95,"flexible"
75,"True","Brooklyn",40.71321,-73.95073,"Appartment",2,1,1,40,20,0,98,"moderate"
295,"False","Manhattan",40.73261,-74.00713,"Appartment",2,1,1,150,2,364,83,"strict"
200,"False","Manhattan",40.72374,-73.97989,"Appartment",4,2,2,100,2,0,100,"flexible"
200,"False","Manhattan",40.73393,-73.99306,"Appartment",2,1,1,50,3,0,96,"moderate"
60,"False","Brooklyn",40.70033,-73.92635,"Appartment",2,1,1,30,2,0,80,"moderate"
135,"False","Queens",40.70288,-73.81531,"PrivateRoom",2,1,1,0,1,357,80,"flexible"
135,"False","Queens",40.70319,-73.8141,"PrivateRoom",2,1,1,0,1,361,90,"flexible"
100,"False","Manhattan",40.75703,-73.99371,"Appartment",2,1,1,10,1,103,82,"strict"
125,"True","Queens",40.74923,-73.95031,"Appartment",2,1,1,65,2,170,100,"strict"
38,"False","Brooklyn",40.68639,-73.9202,"Appartment",2,1,1,15,2,0,99,"flexible"
220,"True","Brooklyn",40.69427,-73.96848,"Appartment",5,2,2,125,2,146,99,"moderate"
100,"False","Manhattan",40.77832,-73.95017,"Appartment",2,1,1,0,30,0,96,"moderate"
150,"False","Brooklyn",40.67059,-73.98621,"Appartment",4,2,3,25,2,0,100,"flexible"
58,"False","Brooklyn",40.69466,-73.96703,"Appartment",2,1,1,19,1,0,95,"moderate"
150,"True","Manhattan",40.76234,-73.99036,"Appartment",2,1,1,95,1,180,100,"strict"
200,"False","Manhattan",40.77398,-73.9498,"Appartment",2,1,2,0,4,0,100,"flexible"
235,"False","Brooklyn",40.66282,-73.95128,"House",8,4,5,175,2,181,96,"strict"
120,"True","Queens",40.75353,-73.90744,"House",4,1,2,45,2,124,97,"strict"
35,"False","Brooklyn",40.69241,-73.90545,"Appartment",2,1,2,40,30,340,96,"strict"
40,"True","Brooklyn",40.68863,-73.91887,"Appartment",2,1,1,20,2,90,98,"flexible"
85,"False","Queens",40.73698,-73.88064,"Appartment",2,0,1,25,2,0,95,"moderate"
253,"False","Manhattan",40.76858,-73.9847,"Appartment",5,1,2,80,3,0,100,"strict"
275,"False","Manhattan",40.763,-73.96044,"Appartment",2,0,1,80,3,0,100,"flexible"
110,"False","Manhattan",40.74772,-74.002,"Appartment",1,1,1,75,2,0,90,"moderate"
73,"False","Brooklyn",40.65711,-73.95747,"Appartment",4,1,2,100,14,99,90,"strict"
373,"True","Manhattan",40.80647,-73.96576,"Appartment",4,2,2,135,5,17,100,"strict"
80,"False","Queens",40.77823,-73.91247,"House",1,1,1,0,1,0,94,"flexible"
170,"False","Manhattan",40.77398,-73.95109,"Appartment",2,0,1,100,2,78,99,"strict"
135,"True","Queens",40.70599,-73.90881,"Appartment",3,1,2,30,3,230,96,"strict"
1000,"True","Manhattan",40.73659,-73.98415,"Appartment",8,3,5,400,1,106,98,"strict"
10000,"False","Brooklyn",40.57967,-73.95337,"Appartment",1,1,1,0,2,88,96,"flexible"
115,"False","Staten Island",40.57641,-74.12931,"House",2,1,1,0,2,37,93,"flexible"
70,"False","Brooklyn",40.68642,-73.95608,"Appartment",2,1,1,35,2,0,100,"moderate"
1150,"True","Manhattan",40.73659,-73.98415,"Appartment",10,4,6,500,1,74,98,"strict"
200,"True","Manhattan",40.81875,-73.94467,"Appartment",4,0,2,50,3,10,97,"flexible"
150,"False","Brooklyn",40.67503,-74.01505,"Appartment",4,2,3,50,1,34,80,"flexible"
150,"True","Manhattan",40.78642,-73.97652,"Appartment",1,1,1,125,7,172,100,"strict"
45,"False","Brooklyn",40.68534,-73.9341,"Appartment",4,2,2,50,6,89,100,"strict"
75,"False","Queens",40.70555,-73.91333,"Appartment",4,2,2,60,3,0,91,"strict"
95,"False","Brooklyn",40.68744,-73.94905,"Appartment",2,0,1,0,1,0,94,"strict"
159,"True","Manhattan",40.74555,-73.9869,"Appartment",3,1,1,35,3,257,97,"strict"
83,"True","Manhattan",40.80604,-73.94971,"Appartment",2,0,1,100,30,228,98,"strict"
115,"True","Manhattan",40.74549,-73.98586,"Appartment",2,1,1,29,3,121,95,"strict"
380,"True","Manhattan",40.74488,-73.98516,"Appartment",4,2,2,49,2,93,98,"strict"
84,"True","Brooklyn",40.68701,-73.91437,"Appartment",4,1,2,80,2,1,96,"flexible"
155,"True","Manhattan",40.76955,-73.95694,"Appartment",2,1,1,40,2,0,98,"moderate"
45,"False","Brooklyn",40.63638,-73.94492,"Appartment",2,1,0,25,6,68,96,"flexible"
52,"False","Brooklyn",40.72868,-73.95248,"Appartment",2,1,1,55,1,0,96,"moderate"
45,"False","Brooklyn",40.70614,-73.92756,"Appartment",2,1,1,0,1,0,97,"strict"
100,"False","Brooklyn",40.69523,-73.9191,"Appartment",2,1,1,0,3,0,87,"flexible"
100,"True","Queens",40.73698,-73.90256,"Appartment",3,1,1,65,1,325,98,"moderate"
130,"False","Brooklyn",40.66977,-73.99021,"Appartment",5,2,3,50,1,89,97,"strict"
840,"False","Manhattan",40.76709,-73.96422,"Appartment",7,3,3,220,4,0,100,"strict"
250,"False","Manhattan",40.70571,-74.01031,"Appartment",2,1,1,50,3,365,95,"flexible"
300,"False","Manhattan",40.71646,-74.01379,"Appartment",3,1,1,100,2,0,100,"moderate"
100,"True","Manhattan",40.75031,-73.97776,"Appartment",2,1,1,60,7,117,97,"strict"
200,"False","Manhattan",40.72655,-74.00466,"Appartment",2,1,1,100,2,0,95,"strict"
130,"False","Brooklyn",40.64699,-74.01404,"House",4,1,2,0,2,179,97,"strict"
55,"False","Queens",40.73138,-73.72435,"Appartment",2,1,1,25,1,0,92,"moderate"
170,"True","Manhattan",40.80421,-73.9502,"Appartment",2,1,1,40,3,307,100,"strict"
85,"False","Brooklyn",40.67683,-73.95836,"Appartment",2,1,1,15,1,0,100,"flexible"
100,"False","Brooklyn",40.72754,-73.94396,"Appartment",2,1,1,100,20,36,100,"moderate"
107,"False","Manhattan",40.77451,-73.97928,"Appartment",1,1,1,0,3,0,85,"strict"
140,"False","Queens",40.6709,-73.79193,"Appartment",2,1,1,20,1,179,95,"strict"
150,"False","Brooklyn",40.63682,-73.94947,"Appartment",2,1,1,25,1,0,90,"flexible"
230,"False","Manhattan",40.81197,-73.93891,"Appartment",2,1,1,80,2,0,100,"moderate"
50,"False","Queens",40.72807,-73.86872,"House",2,1,1,10,1,0,99,"moderate"
75,"False","Brooklyn",40.679,-73.97096,"Appartment",2,1,1,0,14,0,100,"flexible"
43,"False","Queens",40.70031,-73.90828,"Appartment",4,1,1,30,1,184,91,"strict"
40,"False","Queens",40.7745,-73.90406,"Appartment",1,1,1,120,2,363,100,"moderate"
255,"True","Queens",40.74267,-73.8996,"House",9,3,4,100,4,340,98,"strict"
105,"False","Manhattan",40.7303,-73.98341,"Appartment",1,1,1,50,3,0,80,"flexible"
350,"False","Brooklyn",40.71386,-73.9634,"Appartment",4,2,2,100,7,219,96,"flexible"
35,"False","Queens",40.67048,-73.77259,"Appartment",2,1,1,0,1,0,95,"strict"
65,"False","Manhattan",40.72615,-73.98303,"Appartment",2,1,1,15,15,25,96,"flexible"
68,"False","Queens",40.66934,-73.77269,"Appartment",2,1,1,0,1,0,86,"strict"
55,"False","Manhattan",40.82096,-73.9531,"Appartment",1,1,1,0,2,0,100,"flexible"
49,"False","Brooklyn",40.7005,-73.93827,"Appartment",3,1,1,35,2,0,98,"strict"
55,"True","Brooklyn",40.71528,-73.95365,"Appartment",2,1,2,10,1,24,97,"strict"
29,"False","Brooklyn",40.69731,-73.90824,"House",3,1,3,40,30,334,80,"strict"
50,"False","Brooklyn",40.70177,-73.92313,"Appartment",2,1,1,20,2,0,80,"flexible"
40,"False","Queens",40.76898,-73.91607,"Appartment",2,1,1,0,1,0,100,"flexible"
150,"False","Manhattan",40.71994,-73.98184,"Appartment",2,1,1,60,2,90,98,"moderate"
298,"True","Queens",40.75323,-73.94025,"Appartment",12,3,8,150,4,269,98,"moderate"
59,"False","Manhattan",40.71687,-73.99251,"Appartment",1,1,1,20,3,0,100,"moderate"
175,"False","Manhattan",40.76913,-73.986,"Appartment",2,0,2,0,4,0,95,"flexible"
250,"False","Manhattan",40.77829,-73.97984,"Appartment",4,1,3,0,9,0,90,"strict"
58,"False","Brooklyn",40.653,-73.95079,"Appartment",2,1,1,0,4,364,100,"flexible"
265,"True","Brooklyn",40.68583,-73.9587,"Appartment",4,2,2,195,4,0,99,"moderate"
54,"True","Brooklyn",40.66508,-73.95097,"House",1,1,1,50,7,108,99,"moderate"
400,"False","Brooklyn",40.71422,-73.96046,"Appartment",4,1,2,0,1,0,100,"flexible"
180,"False","Queens",40.76031,-73.91583,"Appartment",2,0,1,0,6,83,95,"flexible"
195,"False","Manhattan",40.73178,-73.98672,"Appartment",2,1,1,100,14,88,100,"strict"
150,"False","Manhattan",40.7617,-73.98931,"Appartment",4,1,2,60,1,148,96,"strict"
55,"True","Queens",40.69933,-73.81436,"House",3,1,2,28,30,344,97,"moderate"
130,"False","Queens",40.6939,-73.73104,"House",2,1,1,0,2,0,94,"flexible"
120,"False","Queens",40.69358,-73.73,"House",2,1,1,0,2,0,94,"flexible"
170,"False","Manhattan",40.74071,-73.99977,"Appartment",2,0,1,0,30,365,100,"moderate"
65,"False","Queens",40.6598,-73.73316,"House",4,1,2,35,1,90,87,"moderate"
60,"False","Brooklyn",40.67587,-73.96194,"Appartment",1,1,1,0,10,0,100,"moderate"
400,"True","Brooklyn",40.63881,-73.93476,"Appartment",5,2,3,45,1,0,97,"moderate"
100,"True","Manhattan",40.72853,-73.98472,"Appartment",4,2,2,50,3,69,97,"strict"
120,"False","Brooklyn",40.6654,-73.94864,"PrivateRoom",4,0,3,65,1,335,86,"strict"
80,"True","Manhattan",40.76174,-73.98306,"Appartment",1,1,1,0,3,0,99,"strict"
100,"False","Manhattan",40.73905,-73.97353,"Appartment",2,1,1,15,2,0,80,"flexible"
92,"False","Brooklyn",40.68368,-73.93796,"Appartment",2,1,1,100,30,3,98,"moderate"
95,"False","Brooklyn",40.68294,-73.93979,"Appartment",2,1,1,100,30,3,96,"flexible"
165,"True","Brooklyn",40.68613,-73.94021,"Appartment",4,2,2,80,3,363,99,"flexible"
180,"False","Brooklyn",40.71198,-73.95787,"Appartment",5,2,2,80,2,331,98,"flexible"
300,"False","Manhattan",40.77869,-73.97658,"Appartment",5,1,1,50,3,4,91,"strict"
99,"False","Manhattan",40.76168,-73.99061,"Appartment",2,0,0,179,30,365,80,"flexible"
49,"False","Queens",40.70706,-73.90006,"Appartment",1,1,1,10,1,179,98,"strict"
135,"False","Queens",40.70258,-73.8151,"PrivateRoom",2,1,1,0,1,365,89.5,"flexible"
89,"False","Manhattan",40.76037,-73.99085,"Appartment",2,0,0,180,30,365,60,"flexible"
135,"False","Queens",40.70333,-73.8138,"PrivateRoom",2,1,1,0,1,323,89.5,"flexible"
135,"False","Queens",40.70259,-73.81415,"PrivateRoom",2,1,1,0,1,364,20,"flexible"
135,"False","Queens",40.70262,-73.81526,"PrivateRoom",2,1,1,0,1,357,100,"flexible"
135,"False","Queens",40.7045,-73.81447,"PrivateRoom",2,1,1,0,1,359,89.5,"flexible"
135,"False","Queens",40.70458,-73.81418,"PrivateRoom",4,1,2,0,1,349,89.5,"flexible"
165,"False","Queens",40.70423,-73.8144,"PrivateRoom",4,1,2,0,1,334,89.5,"flexible"
165,"False","Queens",40.70269,-73.81585,"PrivateRoom",4,1,2,0,1,361,89.5,"flexible"
165,"False","Queens",40.70426,-73.81509,"PrivateRoom",4,1,2,0,1,348,40,"flexible"
165,"False","Queens",40.70262,-73.81579,"PrivateRoom",4,1,2,0,1,337,60,"flexible"
165,"False","Queens",40.70475,-73.81572,"PrivateRoom",4,1,2,0,1,353,60,"flexible"
135,"False","Queens",40.70471,-73.81542,"PrivateRoom",2,1,1,0,1,364,95,"flexible"
135,"False","Queens",40.70455,-73.81528,"PrivateRoom",2,1,1,0,1,365,80,"flexible"
50,"True","Queens",40.77727,-73.91186,"Appartment",2,1,1,25,1,156,95,"strict"
40,"False","Brooklyn",40.57536,-73.96523,"Appartment",2,1,1,0,31,365,90,"flexible"
85,"True","Manhattan",40.71818,-73.98922,"Appartment",1,1,1,85,1,90,97,"strict"
130,"False","Brooklyn",40.68527,-73.95014,"Appartment",4,1,3,100,4,178,97,"flexible"
150,"False","Manhattan",40.78456,-73.97933,"Appartment",2,1,1,75,4,0,90,"strict"
90,"False","Manhattan",40.72308,-73.98112,"Appartment",2,1,1,50,4,125,90,"strict"
40,"False","Queens",40.76044,-73.94087,"Appartment",1,1,1,0,5,90,83,"strict"
79,"False","Manhattan",40.76068,-73.99143,"Appartment",1,1,1,0,5,0,95,"strict"
115,"False","Queens",40.76661,-73.93502,"Appartment",2,1,1,0,1,0,98,"flexible"
250,"False","Manhattan",40.72508,-73.98335,"Appartment",4,1,1,50,1,0,95,"flexible"
95,"False","Bronx",40.87666,-73.90034,"House",10,4,4,175,2,124,86,"strict"
50,"True","Queens",40.77086,-73.87793,"House",2,1,1,10,1,365,99,"flexible"
50,"False","Brooklyn",40.71258,-73.95742,"Appartment",1,1,1,10,2,0,98,"flexible"
180,"False","Manhattan",40.75582,-73.97175,"Appartment",2,1,1,40,2,0,95,"flexible"
100,"False","Brooklyn",40.65258,-73.96243,"Appartment",4,1,2,20,3,0,100,"strict"
200,"True","Brooklyn",40.68661,-73.99097,"Appartment",2,1,1,150,3,0,99,"strict"
200,"False","Manhattan",40.82296,-73.94545,"House",6,2,3,80,2,120,92,"moderate"
119,"False","Brooklyn",40.69276,-73.98374,"Appartment",2,1,1,0,1,0,96,"moderate"
70,"True","Queens",40.77824,-73.91493,"Appartment",4,1,2,65,1,63,94,"moderate"
50,"False","Queens",40.70516,-73.90497,"Appartment",2,1,1,10,1,180,94,"strict"
75,"False","Manhattan",40.74524,-73.97995,"Appartment",2,1,1,0,4,0,80,"flexible"
60,"True","Queens",40.74652,-73.82873,"House",2,1,1,20,4,0,99,"strict"
80,"False","Brooklyn",40.69205,-73.94749,"PrivateRoom",1,1,1,0,7,0,94,"strict"
50,"False","Manhattan",40.85051,-73.93579,"Appartment",2,1,1,0,4,0,100,"moderate"
37,"True","Queens",40.74807,-73.86511,"Appartment",1,1,0,30,1,365,93,"strict"
175,"True","Brooklyn",40.68624,-73.9122,"PrivateRoom",4,2,2,125,2,353,99,"strict"
153,"False","Brooklyn",40.71428,-73.95421,"Appartment",3,2,2,110,2,365,95,"strict"
48,"False","Queens",40.76024,-73.94228,"Appartment",1,1,1,0,5,0,83,"strict"
80,"False","Queens",40.72453,-73.8498,"Appartment",2,0,1,25,3,0,100,"moderate"
160,"False","Manhattan",40.71339,-73.99115,"Appartment",2,1,1,100,3,364,92,"moderate"
130,"False","Queens",40.75595,-73.93075,"Appartment",1,1,1,50,7,72,100,"strict"
100,"False","Manhattan",40.80891,-73.93798,"Appartment",2,1,1,60,30,0,96,"strict"
249,"True","Manhattan",40.75827,-73.99368,"Appartment",2,1,1,95,31,304,99,"moderate"
130,"False","Manhattan",40.72883,-74.00145,"Appartment",2,1,1,20,1,0,94,"moderate"
37,"True","Manhattan",40.82352,-73.94551,"Appartment",1,1,1,0,24,0,88,"strict"
125,"False","Brooklyn",40.6785,-73.97542,"Appartment",3,1,3,150,4,0,100,"strict"
30,"False","Queens",40.70818,-73.91206,"Appartment",1,1,1,20,5,0,95,"strict"
200,"False","Brooklyn",40.70442,-73.92553,"Appartment",2,1,1,0,2,0,80,"flexible"
200,"False","Queens",40.76484,-73.81569,"Appartment",1,1,1,0,1,0,89,"flexible"
90,"True","Brooklyn",40.69252,-73.99121,"Appartment",3,1,1,15,1,176,95,"moderate"
130,"False","Manhattan",40.73305,-73.98574,"Appartment",2,1,1,60,3,0,97,"strict"
99,"True","Brooklyn",40.64191,-74.02196,"House",2,0,1,35,4,230,99,"flexible"
89,"False","Manhattan",40.80049,-73.97159,"Appartment",2,1,1,30,10,0,95,"strict"
120,"False","Queens",40.74377,-73.90482,"Appartment",4,2,2,26,1,306,87,"flexible"
36,"True","Brooklyn",40.68809,-73.90641,"Appartment",2,1,1,50,1,0,97,"moderate"
85,"False","Brooklyn",40.69369,-73.94214,"Appartment",1,1,0,150,3,89,96,"flexible"
200,"False","Manhattan",40.80832,-73.93756,"Appartment",3,1,1,9,30,0,98,"strict"
200,"True","Brooklyn",40.71608,-73.94557,"Appartment",4,2,3,140,5,1,99,"strict"
80,"False","Bronx",40.82706,-73.91779,"House",1,1,1,0,1,88,95,"flexible"
90,"True","Brooklyn",40.71619,-73.9441,"Appartment",2,1,2,50,4,0,100,"moderate"
80,"True","Queens",40.77285,-73.82432,"House",2,1,1,20,2,95,98,"moderate"
83,"False","Queens",40.6868,-73.82896,"House",2,1,1,10,2,0,90,"strict"
71,"False","Brooklyn",40.63605,-73.96096,"Appartment",3,1,2,65,2,0,98,"moderate"
120,"False","Brooklyn",40.71982,-73.95569,"Appartment",2,1,1,0,5,0,96,"strict"
65,"False","Brooklyn",40.71817,-73.94289,"Appartment",2,1,1,50,2,0,99,"strict"
69,"False","Brooklyn",40.68409,-73.93827,"Appartment",2,1,1,40,4,0,83,"flexible"
170,"False","Manhattan",40.72706,-74.00476,"Appartment",2,1,1,0,2,0,95,"strict"
150,"False","Brooklyn",40.72205,-73.94229,"Appartment",2,1,1,100,2,0,100,"strict"
67,"False","Queens",40.70601,-73.73737,"Appartment",4,0,1,12,3,197,92,"moderate"
215,"False","Manhattan",40.73057,-73.98344,"Appartment",1,1,1,90,2,159,88,"strict"
96,"True","Queens",40.66875,-73.78506,"Appartment",2,0,1,0,1,0,99,"moderate"
57,"True","Manhattan",40.73684,-73.98058,"Appartment",1,1,1,0,3,0,99,"moderate"
395,"False","Manhattan",40.7345,-73.99747,"Appartment",4,2,2,25,2,0,95,"flexible"
350,"True","Manhattan",40.78584,-73.97342,"Appartment",4,1,1,150,5,159,98,"strict"
120,"True","Brooklyn",40.68533,-73.95086,"Appartment",3,1,2,65,2,70,98,"moderate"
100,"True","Brooklyn",40.66066,-73.94409,"House",2,1,1,0,5,1,97,"strict"
200,"True","Brooklyn",40.68497,-73.97986,"Appartment",4,2,2,0,4,0,99,"moderate"
70,"True","Brooklyn",40.65894,-73.94226,"House",2,1,1,0,7,341,96,"strict"
49,"True","Bronx",40.82502,-73.86046,"Appartment",2,1,1,10,2,53,99,"moderate"
70,"True","Brooklyn",40.65909,-73.94423,"House",2,1,2,0,5,122,96,"strict"
90,"False","Brooklyn",40.6891,-73.95452,"Appartment",2,1,1,10,3,73,95,"moderate"
217,"False","Manhattan",40.72484,-73.9871,"Appartment",2,1,1,50,2,364,87,"flexible"
237,"False","Manhattan",40.80641,-73.94114,"Appartment",8,2,3,50,3,171,95,"strict"
72,"False","Manhattan",40.80246,-73.96741,"Appartment",1,1,1,30,3,0,100,"moderate"
90,"False","Manhattan",40.76587,-73.98527,"Appartment",2,1,1,35,1,0,95,"flexible"
800,"False","Brooklyn",40.68486,-73.98487,"House",6,4,4,250,7,270,100,"moderate"
130,"False","Brooklyn",40.66489,-73.99128,"Appartment",4,2,2,50,6,0,88,"strict"
58,"True","Staten Island",40.58508,-74.16162,"PrivateRoom",2,1,2,20,28,0,95,"moderate"
115,"False","Manhattan",40.777,-73.94861,"Appartment",2,0,1,0,3,0,99,"moderate"
104,"False","Manhattan",40.73025,-73.99996,"Appartment",1,1,1,25,31,0,95,"moderate"
49,"False","Manhattan",40.73666,-73.98544,"Appartment",1,1,1,0,1,0,96,"strict"
35,"False","Queens",40.7167,-73.73473,"House",1,1,1,0,3,54,96,"flexible"
85,"False","Brooklyn",40.6812,-73.98186,"Appartment",2,1,2,50,3,0,100,"strict"
91,"False","Manhattan",40.76152,-73.98959,"Appartment",2,1,1,60,1,220,89,"strict"
200,"False","Manhattan",40.76119,-73.9873,"Appartment",4,2,2,120,3,220,87,"strict"
95,"False","Brooklyn",40.67454,-73.90918,"House",4,1,2,85,2,363,93,"strict"
175,"False","Brooklyn",40.68469,-73.94885,"Appartment",3,1,1,30,5,0,82,"strict"
45,"False","Queens",40.76048,-73.94068,"Appartment",1,1,1,0,3,62,86,"strict"
38,"False","Manhattan",40.75831,-73.9703,"Appartment",2,1,1,20,14,24,86,"strict"
96,"False","Manhattan",40.7094,-74.00145,"Appartment",2,1,1,0,4,0,100,"moderate"
170,"True","Brooklyn",40.68466,-73.92523,"House",4,2,2,80,4,343,95,"strict"
100,"False","Brooklyn",40.69216,-73.92933,"House",6,2,3,75,5,0,90,"moderate"
60,"True","Queens",40.75807,-73.90977,"Appartment",2,1,1,29,1,126,98,"strict"
135,"False","Manhattan",40.79027,-73.97241,"Appartment",2,0,2,50,2,0,95,"flexible"
88,"True","Manhattan",40.71541,-73.99083,"Appartment",2,1,1,25,1,90,98,"strict"
125,"False","Queens",40.65111,-73.73441,"House",2,1,1,50,3,0,94,"flexible"
52,"True","Queens",40.70013,-73.81351,"House",3,1,2,28,3,356,97,"moderate"
300,"False","Manhattan",40.81631,-73.94203,"Appartment",2,1,1,35,1,0,95,"flexible"
44,"False","Brooklyn",40.67947,-73.94649,"Appartment",2,1,1,20,2,0,100,"moderate"
75,"False","Brooklyn",40.69143,-73.91756,"Appartment",2,1,1,10,1,0,93,"moderate"
88,"False","Brooklyn",40.63863,-74.01916,"Appartment",4,1,2,0,14,0,100,"moderate"
125,"True","Brooklyn",40.66933,-73.99158,"Appartment",4,2,2,89,3,108,97,"strict"
125,"False","Brooklyn",40.6821,-73.94809,"Appartment",3,1,1,30,5,179,100,"flexible"
300,"False","Manhattan",40.72022,-73.99604,"Appartment",6,3,3,54,3,0,95,"strict"
250,"False","Queens",40.71285,-73.87627,"Appartment",3,1,2,50,2,0,96,"flexible"
174,"False","Manhattan",40.80871,-73.95449,"House",4,0,2,45,1,311,94,"strict"
199,"False","Manhattan",40.77331,-73.95328,"Appartment",4,1,2,60,3,0,100,"moderate"
30,"False","Manhattan",40.81807,-73.95487,"Appartment",1,1,1,0,3,0,96,"moderate"
150,"False","Brooklyn",40.71923,-73.95515,"Appartment",3,1,2,30,2,0,100,"moderate"
65,"True","Queens",40.74536,-73.89551,"House",2,1,1,11,1,2,99,"moderate"
50,"False","Manhattan",40.84412,-73.93968,"Appartment",1,1,1,0,3,0,80,"flexible"
175,"True","Bronx",40.8568,-73.9149,"Appartment",5,1,2,60,2,0,99,"strict"
86,"False","Manhattan",40.72025,-73.97833,"Appartment",2,1,1,50,4,0,100,"strict"
109,"False","Brooklyn",40.69003,-73.95846,"Appartment",4,1,2,70,28,218,90,"strict"
325,"False","Manhattan",40.71966,-73.99591,"Appartment",2,1,1,60,2,0,100,"moderate"
250,"False","Manhattan",40.71954,-73.98914,"Appartment",3,1,2,50,7,0,97,"flexible"
135,"True","Brooklyn",40.67587,-73.9793,"Appartment",2,1,1,0,7,64,100,"strict"
150,"False","Manhattan",40.76877,-73.98371,"Appartment",4,1,2,0,5,0,60,"moderate"
130,"False","Brooklyn",40.68899,-73.94673,"Appartment",2,1,1,100,1,179,98,"moderate"
110,"False","Queens",40.74726,-73.94304,"Appartment",2,0,1,0,20,0,95,"flexible"
154,"False","Brooklyn",40.68742,-73.91628,"Appartment",6,2,2,150,3,126,92,"moderate"
199,"True","Brooklyn",40.70808,-73.9205,"Appartment",8,3,3,59,2,0,99,"strict"
40,"True","Bronx",40.81728,-73.86343,"House",2,1,1,30,3,0,100,"flexible"
127,"False","Manhattan",40.78996,-73.94873,"Appartment",6,2,3,80,2,0,90,"moderate"
80,"False","Bronx",40.87847,-73.90268,"Appartment",2,1,1,0,3,0,20,"flexible"
195,"False","Manhattan",40.7266,-73.984,"Appartment",3,1,1,0,3,0,100,"strict"
25,"False","Manhattan",40.81956,-73.95277,"Appartment",1,1,1,0,3,2,94,"moderate"
35,"False","Queens",40.70839,-73.89516,"House",2,0,1,15,3,0,94,"moderate"
250,"False","Manhattan",40.72617,-73.99218,"Appartment",4,2,2,35,2,0,100,"flexible"
120,"False","Brooklyn",40.65851,-73.96151,"Appartment",5,1,3,0,3,0,96,"flexible"
139,"True","Manhattan",40.77719,-73.9511,"Appartment",2,1,1,70,2,77,92,"moderate"
100,"False","Brooklyn",40.71023,-73.95827,"Appartment",2,1,1,0,2,0,100,"flexible"
90,"False","Queens",40.7434,-73.8839,"Appartment",4,2,3,0,5,0,95,"strict"
150,"False","Manhattan",40.77158,-73.98976,"Appartment",2,1,1,65,300,365,90,"strict"
125,"False","Bronx",40.80889,-73.92028,"House",2,0,1,60,21,0,99,"moderate"
40,"False","Manhattan",40.75949,-73.9908,"Appartment",2,1,1,44,1,54,93,"strict"
799,"False","Manhattan",40.78322,-73.97678,"Appartment",5,2,2,150,3,0,95,"flexible"
2000,"True","Manhattan",40.72436,-73.984,"Appartment",3,1,2,75,3,291,98,"strict"
45,"False","Queens",40.75239,-73.89021,"Appartment",2,1,1,0,3,0,93,"moderate"
150,"True","Brooklyn",40.67257,-73.95958,"Appartment",4,2,2,80,1,0,98,"moderate"
65,"False","Queens",40.76818,-73.92613,"Appartment",2,1,2,25,1,362,93,"strict"
190,"False","Manhattan",40.72171,-73.98307,"Appartment",2,1,1,75,4,121,85,"strict"
175,"True","Manhattan",40.72269,-73.99102,"Appartment",2,0,1,50,2,0,99,"moderate"
250,"False","Manhattan",40.72469,-73.99111,"Appartment",2,0,1,50,3,0,100,"strict"
100,"True","Brooklyn",40.68839,-73.96018,"Appartment",5,1,4,95,1,299,99,"strict"
95,"False","Manhattan",40.74314,-73.99898,"Appartment",2,1,2,50,1,0,100,"flexible"
50,"True","Brooklyn",40.68602,-73.94368,"House",2,1,1,60,5,0,100,"strict"
200,"False","Manhattan",40.72251,-73.98129,"Appartment",2,1,1,0,2,0,88,"moderate"
110,"True","Brooklyn",40.69119,-73.94225,"House",6,2,2,120,2,27,95,"strict"
97,"False","Brooklyn",40.64016,-73.96784,"Appartment",2,0,1,55,3,0,90,"moderate"
600,"True","Manhattan",40.73659,-73.98415,"Appartment",5,2,2,250,1,103,99,"strict"
150,"False","Manhattan",40.82794,-73.95118,"Appartment",2,1,1,100,2,178,94,"flexible"
589,"False","Manhattan",40.76955,-73.95988,"Appartment",8,3,6,150,5,126,100,"strict"
200,"False","Manhattan",40.81032,-73.94331,"Appartment",2,1,1,0,1,0,93,"flexible"
50,"True","Brooklyn",40.68623,-73.93807,"Appartment",4,0,1,30,4,100,96,"moderate"
65,"True","Brooklyn",40.69284,-73.94418,"Appartment",3,1,1,20,3,203,99,"moderate"
150,"True","Manhattan",40.81222,-73.94667,"House",6,1,4,105,30,59,97,"flexible"
100,"False","Brooklyn",40.67186,-73.92244,"Appartment",2,1,1,30,2,0,91,"flexible"
60,"True","Brooklyn",40.71321,-73.93974,"Appartment",2,1,1,25,2,0,98,"moderate"
89,"False","Brooklyn",40.70327,-73.92024,"Appartment",2,1,1,70,7,0,98,"strict"
51,"False","Manhattan",40.85083,-73.93623,"Appartment",2,1,1,0,1,0,100,"flexible"
150,"True","Brooklyn",40.68578,-73.94242,"Appartment",8,3,3,110,30,68,92,"strict"
110,"False","Brooklyn",40.67506,-73.94828,"Appartment",4,2,2,70,3,0,95,"moderate"
230,"False","Manhattan",40.76673,-73.98324,"Appartment",2,0,1,0,2,0,100,"flexible"
119,"False","Manhattan",40.76457,-73.99082,"Appartment",2,1,1,29,3,31,94,"strict"
